ROUND;X;Y;VIEWX;VIEWY;PLAYERID;TEAM
13;92;-1422;136;7;9;1
13;-364;-357;336;6;10;0
13;-510;-741;308;8;5;0
13;75;-1380;128;354;9;1
13;-186;-307;273;1;10;0
13;-356;-695;300;9;5;0
13;52;-1406;119;352;9;1
13;-77;-350;248;1;10;0
13;-337;-707;298;9;5;0
13;124;-1374;112;3;9;1
13;-65;-477;286;357;10;0
13;-268;-668;301;9;5;0
13;87;-1399;126;354;9;1
13;-80;-480;276;357;10;0
13;-351;-859;305;9;5;0
13;74;-1413;120;353;9;1
13;-81;-484;276;357;10;0
13;-378;-1011;323;358;5;0
13;-86;-477;284;357;10;0
13;-380;-1208;340;355;5;0
13;96;-514;310;2;10;0
13;-351;-1323;1;2;5;0
13;297;-674;324;2;10;0
13;-282;-1292;7;13;5;0
13;506;-824;337;3;10;0
13;-62;-1269;359;45;5;0
13;736;-892;5;3;10;0
13;-62;-1269;358;48;5;0
13;944;-815;86;3;10;0
13;-62;-1269;358;48;5;0
13;972;-560;86;2;10;0
13;-62;-1269;358;48;5;0
13;1059;-308;57;3;10;0
13;-62;-1269;358;48;5;0
13;1229;-117;37;9;10;0
14;1404;55;108;7;10;0
14;1352;188;227;5;10;0
14;1195;-5;242;5;10;0
14;1088;-233;238;4;10;0
14;976;-450;321;8;10;0
14;917;-692;228;4;10;0
14;862;-924;184;3;10;0
14;-1563;790;270;0;1;0
14;-1588;856;270;0;2;0
14;2947;-47;190;4;3;1
14;3068;250;182;0;4;1
14;-1414;723;270;0;5;0
14;3190;-134;182;0;6;1
14;-1327;755;270;0;7;0
14;3008;148;181;0;8;1
14;3092;-5;182;1;9;1
14;-1564;633;311;0;10;0
14;-1563;790;270;359;1;0
14;-1588;856;281;1;2;0
14;2947;-47;103;14;3;1
14;3068;250;182;0;4;1
14;-1414;723;270;0;5;0
14;3190;-134;182;0;6;1
14;-1327;755;270;0;7;0
14;3008;148;181;0;8;1
14;3092;-5;182;1;9;1
14;-1564;633;311;0;10;0
14;-1563;790;270;359;1;0
14;-1588;856;281;1;2;0
14;2947;-47;100;10;3;1
14;3068;250;182;0;4;1
14;-1414;723;270;358;5;0
14;3190;-134;182;0;6;1
14;-1327;755;270;0;7;0
14;3008;148;181;0;8;1
14;3092;-5;182;1;9;1
14;-1564;633;311;0;10;0
14;-1563;790;281;1;1;0
14;-1588;856;288;2;2;0
14;2947;-47;18;9;3;1
14;3068;250;182;0;4;1
14;-1414;723;271;358;5;0
14;3190;-134;182;0;6;1
14;-1327;755;270;0;7;0
14;3008;148;181;0;8;1
14;3092;-5;182;1;9;1
14;-1564;633;311;0;10;0
14;-1563;790;296;1;1;0
14;-1588;856;291;0;2;0
14;2947;-47;18;9;3;1
14;3068;250;182;0;4;1
14;-1414;723;271;358;5;0
14;3190;-134;182;0;6;1
14;-1327;755;209;2;7;0
14;3008;148;197;358;8;1
14;3092;-5;182;1;9;1
14;-1564;633;311;0;10;0
14;-1563;790;295;2;1;0
14;-1588;856;292;0;2;0
14;2947;-47;18;9;3;1
14;3068;250;263;5;4;1
14;-1414;723;271;358;5;0
14;3190;-134;180;358;6;1
14;-1327;755;206;2;7;0
14;3008;148;199;358;8;1
14;3092;-5;182;1;9;1
14;-1564;633;311;0;10;0
14;-1563;790;294;2;1;0
14;-1588;856;295;4;2;0
14;2947;-47;18;354;3;1
14;3068;250;284;348;4;1
14;-1414;723;271;358;5;0
14;3190;-134;178;357;6;1
14;-1327;755;205;1;7;0
14;3008;148;199;358;8;1
14;3092;-5;184;6;9;1
14;-1564;633;311;0;10;0
14;-1563;790;294;2;1;0
14;-1588;856;294;5;2;0
14;2947;-47;18;356;3;1
14;3068;250;276;6;4;1
14;-1414;723;271;358;5;0
14;3190;-134;178;357;6;1
14;-1327;755;174;2;7;0
14;3008;148;199;358;8;1
14;3092;-5;68;17;9;1
14;-1564;633;311;0;10;0
14;-1563;790;290;1;1;0
14;-1588;856;292;5;2;0
14;2947;-47;18;356;3;1
14;3068;250;275;357;4;1
14;-1414;723;271;358;5;0
14;3190;-134;178;357;6;1
14;-1327;755;205;2;7;0
14;3008;148;200;358;8;1
14;3092;-5;107;14;9;1
14;-1564;633;88;6;10;0
14;-1563;790;290;1;1;0
14;-1588;856;286;4;2;0
14;2947;-47;18;356;3;1
14;3068;250;275;357;4;1
14;-1414;723;260;358;5;0
14;3190;-134;179;357;6;1
14;-1327;755;206;2;7;0
14;3008;148;200;358;8;1
14;3092;-5;47;22;9;1
14;-1564;633;28;2;10;0
14;-1563;790;289;1;1;0
14;-1588;856;280;358;2;0
14;2947;-47;13;1;3;1
14;3068;250;288;343;4;1
14;-1414;723;260;358;5;0
14;3190;-134;181;358;6;1
14;-1327;755;206;2;7;0
14;3008;148;299;357;8;1
14;3092;-5;192;14;9;1
14;-1564;633;91;5;10;0
14;-1563;790;289;1;1;0
14;-1588;856;280;359;2;0
14;2947;-47;13;1;3;1
14;3068;250;282;12;4;1
14;-1414;723;230;357;5;0
14;3190;-134;182;357;6;1
14;-1327;755;205;2;7;0
14;3008;148;271;359;8;1
14;3092;-5;190;15;9;1
14;-1564;633;44;6;10;0
14;-1563;790;289;1;1;0
14;-1588;856;284;5;2;0
14;2947;-47;153;8;3;1
14;3068;250;279;19;4;1
14;-1414;723;139;357;5;0
14;3190;-134;182;357;6;1
14;-1327;755;205;2;7;0
14;3008;148;313;17;8;1
14;3092;-5;189;14;9;1
14;-1564;633;39;6;10;0
14;-1563;790;289;1;1;0
14;-1588;856;285;6;2;0
14;2947;-47;189;12;3;1
14;3068;250;279;18;4;1
14;-1414;723;90;356;5;0
14;3190;-134;183;357;6;1
14;-1327;755;206;0;7;0
14;3008;148;313;28;8;1
14;3092;-5;189;14;9;1
14;-1564;633;81;350;10;0
14;-1563;790;289;1;1;0
14;-1588;856;285;6;2;0
14;2897;-52;185;7;3;1
14;3075;203;279;17;4;1
14;-1414;723;12;357;5;0
14;3142;-139;187;358;6;1
14;-1375;763;160;12;7;0
14;3031;115;256;22;8;1
14;3069;-11;194;20;9;1
14;-1564;633;68;18;10;0
14;-1563;790;92;55;1;0
14;-1603;816;285;6;2;0
14;2647;-45;168;6;3;1
14;3087;-24;233;26;4;1
14;-1413;570;286;356;5;0
14;2896;-180;199;0;6;1
14;-1524;727;214;5;7;0
14;2970;-5;236;44;8;1
14;2873;-60;183;17;9;1
14;-1652;539;347;22;10;0
14;-1576;706;272;5;1;0
14;-1549;588;295;6;2;0
14;2405;33;61;353;3;1
14;2937;-27;269;53;4;1
14;-1350;331;305;359;5;0
14;2674;-276;198;0;6;1
14;-1459;479;295;0;7;0
14;2885;-53;204;7;8;1
14;2627;-53;176;15;9;1
14;-1529;418;345;4;10;0
14;-1495;467;304;4;1;0
14;-1404;378;322;6;2;0
14;2202;137;142;3;3;1
14;2865;-80;184;14;4;1
14;-1198;122;314;357;5;0
14;2467;-401;198;0;6;1
14;-1281;314;341;0;7;0
14;2672;-152;197;358;8;1
14;2395;2;150;15;9;1
14;-1337;307;341;3;10;0
14;-1339;276;333;1;1;0
14;-1197;246;2;5;2;0
14;1962;195;161;6;3;1
14;2648;-90;177;358;4;1
14;-1046;163;330;1;5;0
14;2250;-525;198;358;6;1
14;-1031;239;346;359;7;0
14;2535;-310;216;2;8;1
14;2181;151;139;14;9;1
14;-1120;235;37;3;10;0
14;-1101;184;359;2;1;0
14;-1018;369;38;4;2;0
14;1707;224;191;9;3;1
14;2460;28;178;358;4;1
14;-847;1;324;358;5;0
14;2023;-636;180;358;6;1
14;-782;190;349;0;7;0
14;2360;-452;207;0;8;1
14;1989;323;136;11;9;1
14;-985;401;87;2;10;0
14;-901;27;306;2;1;0
14;-930;565;100;5;2;0
14;1483;105;193;9;3;1
14;2238;120;178;358;4;1
14;-716;-214;299;357;5;0
14;1770;-650;192;1;6;1
14;-551;150;352;2;7;0
14;2156;-557;206;0;8;1
14;1829;501;151;9;9;1
14;-974;658;88;2;10;0
14;-759;-184;306;3;1;0
14;-961;824;80;5;2;0
14;1226;70;169;9;3;1
14;2246;250;119;18;4;1
14;-603;-387;285;357;5;0
14;1517;-702;192;1;6;1
14;-526;58;359;1;7;0
14;1921;-630;178;3;8;1
14;1611;566;171;8;9;1
14;-960;915;42;0;10;0
14;-612;-395;293;359;1;0
14;-984;1067;51;3;2;0
14;1029;131;176;4;3;1
14;2262;186;119;18;4;1
14;-573;-621;316;1;5;0
14;1266;-758;193;1;6;1
14;-526;56;359;1;7;0
14;1677;-644;187;359;8;1
14;1381;602;169;8;9;1
14;-899;1153;20;0;10;0
14;-562;-634;323;11;1;0
14;-774;1192;27;4;2;0
14;982;262;189;358;3;1
14;2399;109;105;17;4;1
14;-378;-736;0;1;5;0
14;1025;-850;203;2;6;1
14;-526;60;359;1;7;0
14;1427;-680;191;8;8;1
14;1163;644;168;8;9;1
14;-686;1271;27;0;10;0
14;-329;-723;5;21;1;0
14;-535;1274;35;4;2;0
14;986;233;187;359;3;1
14;2617;107;89;17;4;1
14;-160;-704;349;3;5;0
14;803;-952;152;1;6;1
14;-526;60;359;1;7;0
14;1195;-765;208;9;8;1
14;949;687;169;7;9;1
14;-459;1392;74;1;10;0
14;-72;-702;3;14;1;0
14;-384;1462;74;5;2;0
14;992;179;185;0;3;1
14;2805;139;165;6;4;1
14;-29;-565;333;0;5;0
14;630;-1128;111;0;6;1
14;-526;54;359;1;7;0
14;978;-881;195;9;8;1
14;729;738;100;5;9;1
14;-390;1628;89;3;10;0
14;80;-789;32;2;1;0
14;-311;1698;64;4;2;0
14;983;267;187;359;3;1
14;2612;71;174;6;4;1
14;56;-543;322;0;5;0
14;591;-1127;133;0;6;1
14;-525;43;3;1;7;0
14;821;-961;156;359;8;1
14;668;944;101;5;9;1
14;-404;1884;358;2;10;0
14;157;-782;44;358;1;0
14;-177;1848;32;3;2;0
14;993;203;188;359;3;1
14;2367;45;115;8;4;1
14;117;-515;318;3;5;0
14;721;-1074;137;0;6;1
14;-527;48;7;2;7;0
14;759;-1030;151;0;8;1
14;608;1154;101;4;9;1
14;-395;2099;339;0;10;0
14;161;-785;52;359;1;0
14;-157;1844;18;3;2;0
14;986;266;187;359;3;1
14;2265;212;31;20;4;1
14;117;-515;324;7;5;0
14;-552;119;354;4;7;0
14;781;-973;147;1;8;1
14;625;1369;122;6;9;1
14;-298;2203;325;0;10;0
14;165;-793;52;359;1;0
14;-95;1961;327;359;2;0
14;1010;187;240;5;3;1
14;2257;253;315;9;4;1
14;185;-469;321;4;5;0
14;-685;153;259;4;7;0
14;742;-1027;141;2;8;1
14;685;1574;147;2;9;1
14;-287;2205;324;359;10;0
14;165;-793;53;358;1;0
14;-143;1887;287;3;2;0
14;1159;0;330;9;3;1
14;2240;243;352;15;4;1
14;181;-482;321;4;5;0
14;-876;92;269;3;7;0
14;639;-1125;123;1;8;1
14;769;1781;173;3;9;1
14;-406;2144;314;1;10;0
14;177;-799;69;357;1;0
14;-221;1808;267;4;2;0
14;1368;64;31;5;3;1
14;2302;258;308;22;4;1
14;154;-469;323;3;5;0
14;-878;-155;322;0;7;0
14;503;-1130;117;2;8;1
14;782;1836;177;3;9;1
14;-426;2052;342;1;10;0
14;183;-801;70;356;1;0
14;-328;1631;319;1;2;0
14;1581;194;21;7;3;1
14;2302;253;303;19;4;1
14;179;-481;295;1;5;0
14;-876;-374;331;1;7;0
14;503;-1130;116;2;8;1
14;772;1725;167;2;9;1
14;-427;2050;343;359;10;0
14;181;-806;69;359;1;0
14;-341;1428;15;359;2;0
14;1821;239;13;5;3;1
14;2302;221;9;24;4;1
14;-834;-592;331;3;7;0
14;495;-1134;116;4;8;1
14;767;1839;202;2;9;1
14;-427;2049;344;359;10;0
14;180;-807;69;359;1;0
14;-329;1396;18;0;2;0
14;2069;207;5;4;3;1
14;2302;194;14;10;4;1
14;-771;-806;358;359;7;0
14;503;-1130;121;3;8;1
14;798;1709;194;0;9;1
14;-427;2049;344;359;10;0
14;155;-801;53;358;1;0
14;-382;1545;9;359;2;0
14;2270;220;1;2;3;1
14;2302;240;307;14;4;1
14;-790;-854;6;359;7;0
14;532;-1095;126;359;8;1
14;-397;2132;338;1;10;0
14;149;-796;48;358;1;0
14;-337;1468;12;359;2;0
14;2270;220;16;352;3;1
14;2302;232;233;33;4;1
14;-788;-870;8;359;7;0
14;485;-1031;126;1;8;1
14;-302;2165;330;1;10;0
14;182;-816;64;358;1;0
14;-346;1531;357;359;2;0
14;2287;212;302;325;3;1
14;2273;210;343;23;4;1
14;-787;-877;8;359;7;0
14;496;-989;129;359;8;1
14;-274;2203;324;359;10;0
14;176;-814;66;359;1;0
14;-352;1442;355;359;2;0
14;2287;212;5;315;3;1
14;2368;242;5;32;4;1
14;-788;-876;8;358;7;0
14;404;-853;145;358;8;1
14;-277;2199;323;359;10;0
14;180;-816;70;359;1;0
14;-356;1398;356;359;2;0
14;2270;110;205;9;3;1
14;2363;169;192;24;4;1
14;-788;-876;8;358;7;0
14;430;-716;180;349;8;1
14;-276;2200;322;359;10;0
14;182;-817;71;359;1;0
14;-433;1321;357;359;2;0
14;2037;79;154;10;3;1
14;2116;120;182;22;4;1
14;-788;-873;8;0;7;0
14;418;-603;194;2;8;1
14;-276;2200;322;359;10;0
14;182;-831;73;359;1;0
14;-656;1270;358;359;2;0
14;1809;205;141;6;3;1
14;1981;253;187;15;4;1
14;-785;-891;10;0;7;0
14;432;-655;193;1;8;1
14;-276;2201;322;359;10;0
14;182;-831;73;359;1;0
14;-829;1226;305;1;2;0
14;1625;372;122;5;3;1
14;1749;269;185;8;4;1
14;-787;-883;10;0;7;0
14;-276;2201;322;359;10;0
14;182;-831;73;359;1;0
14;-937;1073;278;2;2;0
14;1471;553;163;4;3;1
14;1574;361;132;8;4;1
14;-792;-761;75;2;7;0
14;-276;2201;322;359;10;0
14;182;-831;73;359;1;0
14;-953;874;284;2;2;0
14;1223;626;140;3;3;1
14;1517;560;171;359;4;1
14;-767;-546;78;2;7;0
14;-276;2200;322;359;10;0
14;182;-831;73;359;1;0
14;-968;659;300;359;2;0
14;1008;673;151;356;3;1
14;1301;607;165;359;4;1
14;-759;-584;33;2;7;0
14;-276;2201;322;359;10;0
14;182;-831;73;359;1;0
14;-900;444;318;357;2;0
14;825;672;102;2;3;1
14;1087;664;164;359;4;1
14;-737;-776;349;0;7;0
14;-275;2202;323;359;10;0
14;182;-831;73;359;1;0
14;-762;259;330;359;2;0
14;741;686;104;0;3;1
14;885;680;150;356;4;1
14;-706;-830;2;359;7;0
14;-275;2202;322;359;10;0
14;182;-831;73;359;1;0
14;-544;212;293;1;2;0
14;678;812;87;1;3;1
14;825;679;123;0;4;1
14;-704;-860;6;359;7;0
14;-275;2202;323;359;10;0
14;181;-831;132;1;1;0
14;-484;11;6;1;2;0
14;558;980;62;6;3;1
14;713;752;112;358;4;1
14;-703;-862;6;359;7;0
14;-275;2202;322;359;10;0
14;177;-926;156;1;1;0
14;-473;-44;22;359;2;0
14;525;1182;34;7;3;1
14;691;875;116;358;4;1
14;-705;-849;5;359;7;0
14;-275;2202;322;359;10;0
14;177;-929;70;0;1;0
14;-367;-121;74;0;2;0
14;599;1310;125;5;3;1
14;753;1119;129;359;4;1
14;-705;-850;4;358;7;0
14;-275;2202;322;359;10;0
14;133;-913;67;359;1;0
14;-487;-66;7;0;2;0
14;663;1492;150;0;3;1
14;752;1295;135;0;4;1
14;-705;-849;2;358;7;0
14;-286;2175;2;359;10;0
14;144;-886;66;359;1;0
14;-512;52;2;0;2;0
14;674;1514;145;1;3;1
14;695;1474;144;357;4;1
14;-706;-807;358;359;7;0
14;-283;2171;325;359;10;0
14;144;-886;66;359;1;0
14;-514;64;354;356;2;0
14;657;1501;142;2;3;1
14;728;1430;168;6;4;1
14;-731;-656;72;1;7;0
14;141;-851;48;3;1;0
14;-488;-17;8;1;2;0
14;606;1527;171;3;3;1
14;704;1449;185;8;4;1
14;-818;-467;45;0;7;0
14;174;-628;333;2;1;0
14;-296;65;66;2;2;0
14;496;1693;201;2;3;1
14;697;1556;157;6;4;1
14;-756;-352;0;1;7;0
14;76;-619;239;2;1;0
14;-281;292;65;1;2;0
14;336;1806;237;1;3;1
14;602;1750;202;2;4;1
14;-740;-341;355;359;7;0
14;-95;-768;198;1;1;0
14;-257;521;75;0;2;0
14;141;1839;254;3;3;1
14;441;1769;163;3;4;1
14;-748;-302;1;357;7;0
14;-314;-832;186;2;1;0
14;-248;753;74;357;2;0
14;-6;1756;259;5;3;1
14;263;1822;129;4;4;1
14;-792;-148;82;1;7;0
14;-536;-871;165;0;1;0
14;-94;885;87;355;2;0
14;-14;1760;258;7;3;1
14;86;1948;200;2;4;1
14;-833;60;77;0;7;0
14;-720;-776;113;0;1;0
14;-12;1768;266;10;3;1
14;-108;1860;234;3;4;1
14;-811;296;58;1;7;0
14;-806;-560;105;2;1;0
14;40;1732;252;6;3;1
14;-85;1807;222;7;4;1
14;-890;495;77;358;7;0
14;-843;-309;90;4;1;0
14;199;1635;196;1;3;1
14;-85;1807;223;6;4;1
14;-1029;664;57;358;7;0
14;-846;-51;90;4;1;0
14;319;1586;204;0;3;1
14;-85;1807;224;6;4;1
14;-1062;816;45;358;7;0
14;-809;162;7;358;1;0
14;429;1512;204;0;3;1
14;-85;1816;334;4;4;1
14;-1062;851;43;359;7;0
14;-582;172;350;0;1;0
14;458;1433;195;2;3;1
14;-3;1988;317;359;4;1
14;-1061;885;41;0;7;0
14;-410;24;28;3;1;0
14;416;1476;88;4;3;1
14;83;2022;254;1;4;1
14;-1061;886;40;1;7;0
14;-249;127;76;4;1;0
14;382;1488;31;3;3;1
14;29;2037;256;348;4;1
14;-1047;875;43;356;7;0
14;-73;268;96;358;1;0
14;489;1640;293;1;3;1
14;43;2052;315;5;4;1
14;-1049;878;43;356;7;0
14;-208;421;92;354;1;0
14;561;1600;274;1;3;1
14;72;2068;259;5;4;1
14;-1061;917;31;0;7;0
14;-298;588;73;357;1;0
14;659;1667;271;1;3;1
14;108;1917;251;3;4;1
14;-1062;941;25;359;7;0
14;-169;642;79;2;1;0
14;675;1850;208;1;3;1
14;3;1983;257;1;4;1
14;-1055;960;26;0;7;0
14;-59;805;95;7;1;0
14;683;1981;209;3;3;1
14;-14;1990;260;0;4;1
14;-1048;946;28;359;7;0
14;-79;1031;91;352;1;0
14;734;1908;207;0;3;1
14;-29;1993;257;338;4;1
14;-1046;944;28;359;7;0
14;-85;1084;90;0;1;0
14;699;1974;222;1;3;1
14;-18;1903;252;358;4;1
14;-83;1220;68;9;1;0
14;635;1929;267;4;3;1
14;-170;1910;269;4;4;1
14;78;1311;47;16;1;0
14;535;1757;218;359;3;1
14;-327;1905;295;352;4;1
15;539;1723;232;342;3;1
15;-195;1977;297;349;4;1
15;539;1723;232;342;3;1
15;-195;1977;297;349;4;1
15;539;1723;232;342;3;1
15;-195;1977;297;349;4;1
15;539;1723;232;342;3;1
15;-195;1977;297;349;4;1
15;539;1723;232;342;3;1
15;-195;1977;297;349;4;1
15;539;1723;232;342;3;1
15;-195;1977;297;349;4;1
15;539;1723;232;342;3;1
15;-195;1977;297;349;4;1
15;539;1723;232;342;3;1
15;-195;1977;297;349;4;1
15;539;1723;232;342;3;1
15;-195;1977;297;349;4;1
15;539;1723;232;342;3;1
15;-195;1977;297;349;4;1
15;539;1723;232;342;3;1
15;-195;1977;297;349;4;1
15;539;1723;232;342;3;1
15;-195;1977;297;349;4;1
15;539;1723;232;342;3;1
15;-195;1977;297;349;4;1
15;539;1723;232;342;3;1
15;-195;1977;297;349;4;1
15;539;1723;232;342;3;1
15;-195;1977;297;349;4;1
15;3147;8;182;0;1;1
15;3092;-5;179;358;2;1
15;-1327;755;268;3;3;0
15;-1469;753;270;358;4;0
15;3146;248;182;0;5;1
15;-1353;645;270;0;6;0
15;2954;68;182;0;7;1
15;-1414;723;270;0;8;0
15;-1382;815;270;0;9;0
15;2890;74;182;0;10;1
15;3147;8;182;0;1;1
15;3092;-5;175;1;2;1
15;-1327;755;262;3;3;0
15;-1469;753;270;358;4;0
15;3146;248;182;0;5;1
15;-1353;645;259;0;6;0
15;2954;68;182;0;7;1
15;-1414;723;270;0;8;0
15;-1382;815;270;0;9;0
15;2890;74;182;0;10;1
15;3147;8;182;0;1;1
15;3092;-5;175;1;2;1
15;-1327;755;262;3;3;0
15;-1469;753;270;358;4;0
15;3146;248;182;0;5;1
15;-1353;645;258;0;6;0
15;2954;68;182;0;7;1
15;-1414;723;270;0;8;0
15;-1382;815;270;0;9;0
15;2890;74;182;0;10;1
15;3147;8;182;0;1;1
15;3092;-5;175;1;2;1
15;-1327;755;262;3;3;0
15;-1469;753;270;359;4;0
15;3146;248;182;0;5;1
15;-1353;645;257;1;6;0
15;2954;68;182;0;7;1
15;-1414;723;270;0;8;0
15;-1382;815;270;0;9;0
15;2890;74;182;0;10;1
15;3147;8;182;0;1;1
15;3092;-5;175;1;2;1
15;-1327;755;262;3;3;0
15;-1469;753;268;2;4;0
15;3146;248;182;0;5;1
15;-1353;645;257;0;6;0
15;2954;68;182;0;7;1
15;-1414;723;270;0;8;0
15;-1382;815;270;358;9;0
15;2890;74;182;0;10;1
15;3147;8;182;0;1;1
15;3092;-5;175;1;2;1
15;-1327;755;262;3;3;0
15;-1469;753;268;0;4;0
15;3146;248;182;0;5;1
15;-1353;645;257;1;6;0
15;2954;68;182;0;7;1
15;-1414;723;270;0;8;0
15;-1382;815;269;0;9;0
15;2890;74;182;0;10;1
15;3147;8;182;0;1;1
15;3092;-5;176;3;2;1
15;-1327;755;262;3;3;0
15;-1469;753;265;1;4;0
15;3146;248;182;0;5;1
15;-1353;645;258;3;6;0
15;2954;68;182;0;7;1
15;-1414;723;270;0;8;0
15;-1382;815;269;0;9;0
15;2890;74;182;0;10;1
15;3147;8;182;0;1;1
15;3092;-5;176;0;2;1
15;-1327;755;262;3;3;0
15;-1469;753;265;0;4;0
15;3146;248;182;0;5;1
15;-1353;645;258;3;6;0
15;2954;68;182;0;7;1
15;-1414;723;270;0;8;0
15;-1382;815;269;0;9;0
15;2890;74;182;0;10;1
15;3147;8;182;359;1;1
15;3092;-5;177;4;2;1
15;-1327;755;262;3;3;0
15;-1469;753;265;0;4;0
15;3146;248;182;0;5;1
15;-1353;645;258;4;6;0
15;2954;68;182;0;7;1
15;-1414;723;270;0;8;0
15;-1382;815;269;0;9;0
15;2890;74;182;0;10;1
15;3147;8;180;359;1;1
15;3092;-5;179;4;2;1
15;-1327;755;262;3;3;0
15;-1469;753;265;0;4;0
15;3146;248;182;0;5;1
15;-1353;645;258;4;6;0
15;2954;68;182;0;7;1
15;-1414;723;270;0;8;0
15;-1382;815;269;0;9;0
15;2890;74;182;0;10;1
15;3147;8;180;359;1;1
15;3092;-5;179;4;2;1
15;-1327;755;262;3;3;0
15;-1469;753;268;358;4;0
15;3146;248;182;0;5;1
15;-1353;645;258;4;6;0
15;2954;68;182;0;7;1
15;-1414;723;270;0;8;0
15;-1382;815;269;0;9;0
15;2890;74;182;0;10;1
15;3147;8;180;359;1;1
15;3092;-5;177;3;2;1
15;-1327;755;262;3;3;0
15;-1469;753;273;3;4;0
15;3146;248;182;0;5;1
15;-1353;645;258;4;6;0
15;2954;68;182;0;7;1
15;-1414;723;270;0;8;0
15;-1382;815;269;0;9;0
15;2890;74;182;0;10;1
15;3147;8;180;359;1;1
15;3092;-5;177;3;2;1
15;-1327;755;262;3;3;0
15;-1469;753;282;8;4;0
15;3146;248;182;0;5;1
15;-1353;645;258;4;6;0
15;2954;68;182;0;7;1
15;-1414;723;270;0;8;0
15;-1382;815;222;8;9;0
15;2890;74;183;0;10;1
15;3147;8;180;359;1;1
15;3092;-5;177;3;2;1
15;-1327;755;262;3;3;0
15;-1469;753;287;6;4;0
15;3146;248;182;0;5;1
15;-1353;645;258;4;6;0
15;2954;68;182;0;7;1
15;-1414;723;270;0;8;0
15;-1382;815;249;15;9;0
15;2890;74;183;0;10;1
15;3112;7;180;359;1;1
15;3031;-2;177;3;2;1
15;-1324;718;261;8;3;0
15;-1493;703;288;6;4;0
15;3146;248;182;0;5;1
15;-1364;589;258;4;6;0
15;2954;68;182;0;7;1
15;-1414;723;270;0;8;0
15;-1382;815;247;17;9;0
15;2834;61;192;359;10;1
15;2866;-17;179;0;1;1
15;2775;9;177;3;2;1
15;-1386;486;244;12;3;0
15;-1444;469;292;8;4;0
15;3146;248;182;0;5;1
15;-1387;342;286;5;6;0
15;2954;68;182;0;7;1
15;-1414;723;270;0;8;0
15;-1419;768;247;17;9;0
15;2581;62;170;359;10;1
15;2628;-93;26;0;1;1
15;2522;53;165;4;2;1
15;-1310;283;316;13;3;0
15;-1359;275;335;4;4;0
15;3146;248;182;0;5;1
15;-1176;217;318;2;6;0
15;2954;68;182;0;7;1
15;-1414;723;270;0;8;0
15;-1486;577;279;16;9;0
15;2327;89;162;0;10;1
15;2388;-132;19;2;1;1
15;2277;101;145;4;2;1
15;-1076;179;316;9;3;0
15;-1162;225;351;5;4;0
15;3146;248;182;0;5;1
15;-966;89;305;1;6;0
15;2913;68;180;5;7;1
15;-1414;723;270;0;8;0
15;-1384;349;332;12;9;0
15;2130;238;180;0;10;1
15;2169;-19;10;6;1;1
15;2094;272;144;3;2;1
15;-888;0;302;9;3;0
15;-916;219;347;2;4;0
15;3146;248;182;0;5;1
15;-808;-119;307;1;6;0
15;2794;66;178;2;7;1
15;-1414;723;270;0;8;0
15;-1152;250;358;15;9;0
15;1931;399;159;359;10;1
15;2032;173;145;8;1;1
15;1905;440;144;3;2;1
15;-738;-209;318;13;3;0
15;-668;170;347;2;4;0
15;3146;248;182;0;5;1
15;-645;-316;307;1;6;0
15;2633;74;174;359;7;1
15;-1414;723;270;0;8;0
15;-1010;414;116;10;9;0
15;1722;539;166;356;10;1
15;1884;374;146;8;1;1
15;1679;559;162;4;2;1
15;-598;-408;261;13;3;0
15;-462;50;1;2;4;0
15;3146;248;182;0;5;1
15;-576;-547;306;0;6;0
15;2374;102;168;0;7;1
15;-1414;723;270;0;8;0
15;-989;670;86;10;9;0
15;1473;590;165;356;10;1
15;1705;539;168;7;1;1
15;1430;625;167;5;2;1
15;-548;-607;309;6;3;0
15;-232;32;16;5;4;0
15;3146;248;182;0;5;1
15;-440;-722;1;6;6;0
15;2124;127;173;359;7;1
15;-1414;723;270;0;8;0
15;-970;927;85;11;9;0
15;1221;648;165;356;10;1
15;1451;583;172;6;1;1
15;1178;681;168;4;2;1
15;-379;-719;2;16;3;0
15;-3;72;16;1;4;0
15;3146;248;182;0;5;1
15;-221;-652;344;7;6;0
15;1876;182;176;359;7;1
15;-1414;723;270;0;8;0
15;-882;1160;22;10;9;0
15;970;700;173;1;10;1
15;1194;628;168;5;1;1
15;929;699;169;4;2;1
15;-179;-678;358;12;3;0
15;237;100;17;0;4;0
15;3146;248;182;0;5;1
15;-126;-467;330;0;6;0
15;1640;232;194;359;7;1
15;-1414;723;270;0;8;0
15;-654;1279;29;10;9;0
15;738;763;103;359;10;1
15;952;695;163;4;1;1
15;699;806;119;5;2;1
15;-115;-623;336;2;3;0
15;477;83;270;0;4;0
15;3146;248;182;0;5;1
15;-122;-444;329;0;6;0
15;1392;164;194;359;7;1
15;-1414;723;269;359;8;0
15;-439;1415;59;10;9;0
15;696;975;105;0;10;1
15;717;774;113;3;1;1
15;666;1044;104;4;2;1
15;-24;-600;336;0;3;0
15;583;271;333;2;4;0
15;3146;248;182;0;5;1
15;-123;-447;329;0;6;0
15;1161;76;167;0;7;1
15;-1420;572;267;359;8;0
15;-362;1619;0;8;9;0
15;732;1212;120;1;10;1
15;674;1004;95;0;1;1
15;652;1255;111;2;2;1
15;-24;-600;336;0;3;0
15;802;264;325;0;4;0
15;3146;248;182;0;5;1
